sha,client,author_date,year,subject,weight,security_relevant,defect_class,disclosure,confidence,evidence,why,classified
570a1573c04839635737d26ce8bd32eb33d04f86,besu,2022-09-05T10:33:10-04:00,2022,shows ready on pre-merge nets. no display on most merge nets,204.8046511627907,False,none,none,0.85,-    sync.subscribeInSync(PandaPrinter.getInstance());,"This commit moves the createSynchronizer method between controller builders to fix a display/logging behavior (PandaPrinter) on merge vs pre-merge networks, which is a refactor of display logic with no consensus, availability, or integrity consequence.",True
6d412f7c6dc5e9738eb391459157653cb3628627,besu,2022-09-29T15:36:21+10:00,2022,Adjust exit code after handler replacing deprecated parseWithHandlers,204.8046511627907,False,none,none,0.95,    int exitCode =,"This is a refactor replacing a deprecated picocli API call with a new exit-code handling pattern, with no correctness or security consequence.",True
3877cd2b84a5b336da7569d9a75439721952efbe,besu,2022-10-26T22:32:18+10:00,2022,Revert changelog subtraction. (#4560),204.8046511627907,False,none,none,1.0,+ - Initiate connection to maintained peers soon after startup. [#4469](https://github.com/hyperledger/besu/pull/4469),"This commit only modifies the CHANGELOG.md documentation file, adding changelog entries; it does not change any code or fix any defect.",True
ea8faac484e23f0d12a4e11f1ae2e03b3018f233,besu,2022-11-11T18:33:31+10:00,2022,Hacky fix for unit test,204.8046511627907,True,input_validation,silent,0.8,if (getWithdrawals() != null) { // null check added to pass MessageWrapperTest.BlockBodies test,"Adds a null check to prevent a NullPointerException crash during block body serialization when withdrawals is null (e.g., pre-Shanghai blocks), affecting node availability.",True
205ac4db888acdf3abafbcf527551e93e2d1dc51,besu,2022-11-14T16:57:20+01:00,2022,Ignore .idea directory in spotless checks (#4657),204.8046511627907,False,none,none,1.0,-      target '**/*.java',"This is a build configuration change to ignore the .idea directory in spotless checks, not a fix for a security-relevant defect.",True
1bcd3203d0d9c988790be5a62ca34cc2770d0a80,besu,2022-11-16T09:57:34+10:00,2022,Add tests and options,204.8046511627907,False,none,none,0.9,+  public void validateChainDataPruningParams() {,"This commit adds a new feature (chain data pruning CLI options) with associated validation, not a fix for an existing security-relevant defect.",True
299c675a433fa3f73785d863912f076e682b7a03,besu,2022-12-02T15:36:41+11:00,2022,Add unit test to validate invalid types,204.8046511627907,False,none,none,0.95,+  @Test,"The commit is test-only, adding a unit test with no production code change, so it does not fix a security-relevant defect.",True
7040bfcb119a893d6f0ce0d0e985ce0a15959b23,besu,2022-12-22T18:33:25-07:00,2022,deal with live invalid code,204.8046511627907,True,consensus_divergence,silent,0.85,+      if (initialFrame.getCode().isValid()) {,"Without this validity check, the node would execute invalid code instead of halting, causing consensus divergence from peers that correctly perform an exceptional halt.",True
aa53f220049bebd7199b63329827d9818c490b8c,besu,2023-01-18T02:59:30+01:00,2023,Introduce transaction pool interface (#4939),204.8046511627907,False,none,none,0.95,"-      final AbstractPendingTransactionsSorter pendingTransactions,
+      final PendingTransactions pendingTransactions,","This commit introduces a new interface and refactors type references from a concrete sorter class to a broader interface, with no correctness or security consequence.",True
f1d32b0828a838e804fddf9de9c049d89009ac6e,besu,2023-01-19T17:12:39-03:00,2023,Update changelog,204.8046511627907,False,none,none,1.0,- Add a new CLI option to limit the number of requests in a single RPC batch request. Default=1 [#4965](https://github.com/hyperledger/besu/pull/4965),"This commit only edits a changelog entry, changing a documented default value, with no actual code change fixing a defect.",True
43fa97edda0ec8829cca3083887f04af1efdbbe5,besu,2023-01-23T14:22:35+01:00,2023,missing license,204.8046511627907,False,none,none,1.0,"+ * Licensed under the Apache License, Version 2.0 (the ""License""); you may not use this file except in compliance with",The commit only adds a missing license header and makes no functional code changes.,True
602147411e1654ba0946396d25fb70b4cfb7514b,besu,2023-01-24T10:19:22+01:00,2023,RJumpV overflow (#4985),204.8046511627907,True,arithmetic,implied_fix,0.9,+    } catch (ArithmeticException | IllegalArgumentException ae) {,"The commit fixes an unhandled overflow/exception when converting a stack item to an integer, which could crash the node or cause consensus divergence.",True
1b255103d669d56149e22753686451fd0e2d7ce7,besu,2023-01-24T10:54:16-05:00,2023,4844 engine api (#4991),204.8046511627907,False,none,none,0.8,+public class Blob {},The diff shows feature additions (new EIP-4844 datatypes and schedule refactoring) with no visible line demonstrating a defect fix; the 'npe fix' mentioned in the message is not evidenced in the truncated diff.,True
8219b306d699e99068e36952598988306fb50555,besu,2023-01-27T02:00:20+01:00,2023,adding test for nonblob blob transaction (#5008),204.8046511627907,True,consensus_divergence,silent,0.7,"-      Bytes data;
+      Bytes data = Bytes.EMPTY;","The fix corrects transaction encoding so that empty data is serialized as empty bytes rather than skipped, preventing a divergence in the network payload encoding of blob transactions without blobs.",True
322f04c0c97ae128fb89b22999d14d818f5e01b0,besu,2023-01-27T19:04:35-05:00,2023,Address issue 3786 out of memory for trace_block and trace_replayBlockTransactions RPC methods Signed-off-by: Derrick Hall <vectorl33t2@gmail.com>,204.8046511627907,True,resource_exhaustion,implied_fix,0.9,"-        .trace(block, new DebugOperationTracer(new TraceOptions(false, false, true)))","The commit fixes an out-of-memory condition in RPC trace methods by switching from eager List-based tracing to streaming, preventing unbounded memory consumption that could crash the node.",True
2b6aa6344b611a3b3421fc8a78fcefe18f02edbe,besu,2023-02-07T10:42:42+11:00,2023,Change param of to hexadecimal  of Eth fee history to match spec (#5047),204.8046511627907,False,none,none,0.95,"+    final int blockCount = request.getRequiredParameter(0, UnsignedIntParameter.class).getValue();","This is a JSON-RPC API spec compliance change to accept hex-encoded blockCount instead of decimal, with no impact on consensus, availability, fund integrity, or operator safety.",True
f36165a963949ae955f03260bcc469c6cac117e6,besu,2023-02-16T17:19:18+11:00,2023,Fix block value calculation (#5100),204.8046511627907,True,arithmetic,silent,0.85,gasUsed = gasUsed - receipts.get(i - 1).getCumulativeGasUsed();,"The fix corrects block value calculation that erroneously used cumulative gas used instead of per-transaction gas used, leading to incorrect miner fee computation (fund integrity).",True
6552e048953cbd8d2479b903f5496fd0ca6c8ea4,besu,2023-02-16T17:35:58+10:00,2023,spotless,204.8046511627907,False,none,none,1.0,-            .maxPeers(25),"This is a spotless formatting change that only adjusts indentation in a test file, with no functional or security impact.",True
d5ed8670e254a90b31f99184fa42799980ecf009,besu,2023-03-02T16:17:47+01:00,2023,remove logs,204.8046511627907,False,none,none,1.0,-    System.out.println(,"The commit merely removes a debug print statement, which is a logging change with no correctness or security consequence.",True
262772d534d629034ed0a51e0a469e845037bc2e,besu,2023-03-23T14:24:07+10:00,2023,revert change to config,204.8046511627907,False,none,none,0.95,-      <verify-signatures>true</verify-signatures>,"This is a build configuration change disabling Gradle dependency signature verification, not a fix to a security-relevant defect in the client code.",True
a52720ff16a63d37e1e9ae4456dc5bb754dde86b,besu,2023-03-24T19:17:27+01:00,2023,Update dependencies to latest version,204.8046511627907,False,none,none,0.95,"+      <component group=""com.fasterxml.jackson.core"" name=""jackson-databind"" version=""2.14.2"">","This commit only updates dependency verification metadata (Gradle checksums) for dependency version bumps, which is a build/CI change with no direct code defect being fixed.",True
4737f145349c3e20fc61c8d32797017047d7ad11,besu,2023-04-11T15:01:14+02:00,2023,Add metrics for accounts and storage reads (Flat databasae vs MPT) (#5315),204.8046511627907,False,none,none,0.95,+import org.hyperledger.besu.metrics.ObservableMetricsSystem;,"This commit adds metrics instrumentation for database reads, which is observability-only and has no correctness or security consequence.",True
b084d80878ad3c94aa623bbc3635cdf1d406bc13,besu,2023-04-28T16:43:03+10:00,2023,Ensure parisSpecificModifications are unapplied for all subsequent forks (#5406),204.8046511627907,True,consensus_divergence,silent,0.9,+    if (config.getForkBlockTimestamps().size() > 0) {,"The fix corrects a bug where Paris-specific protocol modifications would persist into later forks (like Cancun) if Shanghai was skipped, causing the node to compute incorrect protocol specs and diverge from peers.",True
b10feee53667726a978ecb84a50d214a5571a11b,besu,2023-05-12T14:30:12+10:00,2023,Implement limit for resource-intensive JsonRpc methods per batch,204.8046511627907,True,resource_exhaustion,silent,0.85,"jsonRpcBatchResponses.add(new JsonRpcErrorResponse(id, EXCEEDS_RPC_MAX_BATCH_SIZE));","The commit adds a per-batch limit on resource-intensive JSON-RPC methods, preventing an attacker from exhausting node resources by sending batches full of expensive calls.",True
30674eb2243ce8a427b6cab575af9d61982e3997,besu,2023-05-17T12:07:43-04:00,2023,spotless,204.8046511627907,False,none,none,1.0,-    return (this.shanghai.isPresent() && builtAt >= this.shanghai.get().milestone()) && //,The commit only applies code formatting (spotless) with no logic changes.,True
2d59326afeb40dc6f713d3f7ca8ed11dd48bb9c6,besu,2023-05-18T07:09:58-04:00,2023,toString updates,204.8046511627907,True,consensus_divergence,silent,0.8,+    return !transactionType.supportsBlob() && getTo().isEmpty();,"The fix prevents blob transactions (which require a destination) from being incorrectly classified as contract creation transactions, which could cause consensus divergence or incorrect state transitions.",True
f844d55973735a71a25e698e7f542c2ecb6e3cb1,besu,2023-06-01T17:04:15-07:00,2023,add changelog,204.8046511627907,False,none,none,0.95,+ - check to ensure storage and transactions are not closed prior to reading/writing [#5527](https://github.com/hyperledger/besu/pull/5527),This commit only adds a changelog entry documenting a fix; it contains no code change that fixes a defect.,True
dd0601b76d5255a23f160c784bad5e25af47c01e,besu,2023-06-07T14:31:30+02:00,2023,Remove deprecated Rinkeby network,204.8046511627907,False,none,none,0.95,"-  RINKEBY(""/rinkeby.json"", BigInteger.valueOf(4)),","This commit simply removes a deprecated testnet network option and its associated tests, which is a feature/configuration cleanup with no security consequence.",True
10e4b3de0cb84f5519db08f72fcf07acaff978b3,besu,2023-06-08T15:11:46+02:00,2023,Use a more flexible way to trim logged data,204.8046511627907,False,none,none,0.95,"+        .addKeyValue(""rawData"", message.getData())","This commit only modifies logging configuration and log message formatting for P2P messages, with no correctness or security consequence.",True
8f9b1937ded9267abd8b97154fa3793a704d353f,besu,2023-06-22T15:56:12+10:00,2023,junit5,204.8046511627907,False,none,none,1.0,-  testImplementation 'junit:junit',This commit only migrates tests from JUnit 4 to JUnit 5 and adjusts mockito dependencies; it is a test-only change with no production code or correctness impact.,True
f784807e5d92b59da939ab6b4c51a895a233915c,besu,2023-06-28T10:29:05+10:00,2023,Add unit test to cover data gas calculation,204.8046511627907,False,none,none,0.95,+  public static long getTargetDataGasPerBlock() {,"This commit only adds a unit test, a getter method, and javadoc comments; no existing logic is changed and no defect is fixed.",True
47285a48f66d999546f7eb9ed3215b984aedf3c5,besu,2023-08-22T12:10:12+10:00,2023,Eip4788 parentBeaconBlockRoot  (#5758),204.8046511627907,False,none,none,0.95,+  public String getParentBeaconBlockRoot() {,"This commit adds EIP 4788 support (parentBeaconBlockRoot), which is a new feature implementation, not a fix for an existing defect.",True
a5a78ef46df7abd43eb500bd86852315e856fa63,besu,2023-09-19T10:04:51-06:00,2023,Upgrade besu-native (#5893),204.8046511627907,False,none,none,0.95,"+      <component group=""org.hyperledger.besu"" name=""arithmetic"" version=""0.8.2"">","This is a dependency version bump (besu-native 0.8.1 to 0.8.2) reflected only in gradle verification metadata, with no code defect being fixed in this repo.",True
